# Generated high-coverage adjacent 4-pack patterns.
# Do not hand-edit unless you intend to freeze a modified grid.
# Format: PAIR id width height row group0 mask0 mask1
#         TRIPLE id width height row group0 mask0 mask1 mask2
# Masks are 0..15 (bit3=pos0 ... bit0=pos3). Width is always a multiple of 4.
#
# Placement:
#   pair_L  groups 0-1 on W=16 (left edge)
#   pair_M  groups 1-2 on W=16 (has empty neighbors)
#   pair_R  groups 2-3 on W=16 (right edge)
#   triple  groups 0-1-2 on W=12

TRIPLE t_8_14_7 12 3 1 0 8 14 7
TRIPLE t_8_14_8 12 3 1 0 8 14 8
TRIPLE t_8_14_9 12 3 1 0 8 14 9
TRIPLE t_8_14_10 12 3 1 0 8 14 10
TRIPLE t_8_14_11 12 3 1 0 8 14 11
TRIPLE t_8_14_12 12 3 1 0 8 14 12
TRIPLE t_8_14_13 12 3 1 0 8 14 13
TRIPLE t_8_14_14 12 3 1 0 8 14 14
TRIPLE t_8_14_15 12 3 1 0 8 14 15
TRIPLE t_8_15_0 12 3 1 0 8 15 0
TRIPLE t_8_15_1 12 3 1 0 8 15 1
TRIPLE t_8_15_2 12 3 1 0 8 15 2
TRIPLE t_8_15_3 12 3 1 0 8 15 3
TRIPLE t_8_15_4 12 3 1 0 8 15 4
TRIPLE t_8_15_5 12 3 1 0 8 15 5
TRIPLE t_8_15_6 12 3 1 0 8 15 6
TRIPLE t_8_15_7 12 3 1 0 8 15 7
TRIPLE t_8_15_8 12 3 1 0 8 15 8
TRIPLE t_8_15_9 12 3 1 0 8 15 9
TRIPLE t_8_15_10 12 3 1 0 8 15 10
TRIPLE t_8_15_11 12 3 1 0 8 15 11
TRIPLE t_8_15_12 12 3 1 0 8 15 12
TRIPLE t_8_15_13 12 3 1 0 8 15 13
TRIPLE t_8_15_14 12 3 1 0 8 15 14
TRIPLE t_8_15_15 12 3 1 0 8 15 15
TRIPLE t_9_0_0 12 3 1 0 9 0 0
TRIPLE t_9_0_1 12 3 1 0 9 0 1
TRIPLE t_9_0_2 12 3 1 0 9 0 2
TRIPLE t_9_0_3 12 3 1 0 9 0 3
TRIPLE t_9_0_4 12 3 1 0 9 0 4
TRIPLE t_9_0_5 12 3 1 0 9 0 5
TRIPLE t_9_0_6 12 3 1 0 9 0 6
TRIPLE t_9_0_7 12 3 1 0 9 0 7
TRIPLE t_9_0_8 12 3 1 0 9 0 8
TRIPLE t_9_0_9 12 3 1 0 9 0 9
TRIPLE t_9_0_10 12 3 1 0 9 0 10
TRIPLE t_9_0_11 12 3 1 0 9 0 11
TRIPLE t_9_0_12 12 3 1 0 9 0 12
TRIPLE t_9_0_13 12 3 1 0 9 0 13
TRIPLE t_9_0_14 12 3 1 0 9 0 14
TRIPLE t_9_0_15 12 3 1 0 9 0 15
TRIPLE t_9_1_0 12 3 1 0 9 1 0
TRIPLE t_9_1_1 12 3 1 0 9 1 1
TRIPLE t_9_1_2 12 3 1 0 9 1 2
TRIPLE t_9_1_3 12 3 1 0 9 1 3
TRIPLE t_9_1_4 12 3 1 0 9 1 4
TRIPLE t_9_1_5 12 3 1 0 9 1 5
TRIPLE t_9_1_6 12 3 1 0 9 1 6
TRIPLE t_9_1_7 12 3 1 0 9 1 7
TRIPLE t_9_1_8 12 3 1 0 9 1 8
TRIPLE t_9_1_9 12 3 1 0 9 1 9
TRIPLE t_9_1_10 12 3 1 0 9 1 10
TRIPLE t_9_1_11 12 3 1 0 9 1 11
TRIPLE t_9_1_12 12 3 1 0 9 1 12
TRIPLE t_9_1_13 12 3 1 0 9 1 13
TRIPLE t_9_1_14 12 3 1 0 9 1 14
TRIPLE t_9_1_15 12 3 1 0 9 1 15
TRIPLE t_9_2_0 12 3 1 0 9 2 0
TRIPLE t_9_2_1 12 3 1 0 9 2 1
TRIPLE t_9_2_2 12 3 1 0 9 2 2
TRIPLE t_9_2_3 12 3 1 0 9 2 3
TRIPLE t_9_2_4 12 3 1 0 9 2 4
TRIPLE t_9_2_5 12 3 1 0 9 2 5
TRIPLE t_9_2_6 12 3 1 0 9 2 6
TRIPLE t_9_2_7 12 3 1 0 9 2 7
TRIPLE t_9_2_8 12 3 1 0 9 2 8
TRIPLE t_9_2_9 12 3 1 0 9 2 9
TRIPLE t_9_2_10 12 3 1 0 9 2 10
TRIPLE t_9_2_11 12 3 1 0 9 2 11
TRIPLE t_9_2_12 12 3 1 0 9 2 12
TRIPLE t_9_2_13 12 3 1 0 9 2 13
TRIPLE t_9_2_14 12 3 1 0 9 2 14
TRIPLE t_9_2_15 12 3 1 0 9 2 15
TRIPLE t_9_3_0 12 3 1 0 9 3 0
TRIPLE t_9_3_1 12 3 1 0 9 3 1
TRIPLE t_9_3_2 12 3 1 0 9 3 2
TRIPLE t_9_3_3 12 3 1 0 9 3 3
TRIPLE t_9_3_4 12 3 1 0 9 3 4
TRIPLE t_9_3_5 12 3 1 0 9 3 5
TRIPLE t_9_3_6 12 3 1 0 9 3 6
TRIPLE t_9_3_7 12 3 1 0 9 3 7
TRIPLE t_9_3_8 12 3 1 0 9 3 8
TRIPLE t_9_3_9 12 3 1 0 9 3 9
TRIPLE t_9_3_10 12 3 1 0 9 3 10
TRIPLE t_9_3_11 12 3 1 0 9 3 11
TRIPLE t_9_3_12 12 3 1 0 9 3 12
TRIPLE t_9_3_13 12 3 1 0 9 3 13
TRIPLE t_9_3_14 12 3 1 0 9 3 14
TRIPLE t_9_3_15 12 3 1 0 9 3 15
TRIPLE t_9_4_0 12 3 1 0 9 4 0
TRIPLE t_9_4_1 12 3 1 0 9 4 1
TRIPLE t_9_4_2 12 3 1 0 9 4 2
TRIPLE t_9_4_3 12 3 1 0 9 4 3
TRIPLE t_9_4_4 12 3 1 0 9 4 4
TRIPLE t_9_4_5 12 3 1 0 9 4 5
TRIPLE t_9_4_6 12 3 1 0 9 4 6
TRIPLE t_9_4_7 12 3 1 0 9 4 7
TRIPLE t_9_4_8 12 3 1 0 9 4 8
TRIPLE t_9_4_9 12 3 1 0 9 4 9
TRIPLE t_9_4_10 12 3 1 0 9 4 10
TRIPLE t_9_4_11 12 3 1 0 9 4 11
TRIPLE t_9_4_12 12 3 1 0 9 4 12
TRIPLE t_9_4_13 12 3 1 0 9 4 13
TRIPLE t_9_4_14 12 3 1 0 9 4 14
TRIPLE t_9_4_15 12 3 1 0 9 4 15
TRIPLE t_9_5_0 12 3 1 0 9 5 0
TRIPLE t_9_5_1 12 3 1 0 9 5 1
TRIPLE t_9_5_2 12 3 1 0 9 5 2
TRIPLE t_9_5_3 12 3 1 0 9 5 3
TRIPLE t_9_5_4 12 3 1 0 9 5 4
TRIPLE t_9_5_5 12 3 1 0 9 5 5
TRIPLE t_9_5_6 12 3 1 0 9 5 6
TRIPLE t_9_5_7 12 3 1 0 9 5 7
TRIPLE t_9_5_8 12 3 1 0 9 5 8
TRIPLE t_9_5_9 12 3 1 0 9 5 9
TRIPLE t_9_5_10 12 3 1 0 9 5 10
TRIPLE t_9_5_11 12 3 1 0 9 5 11
TRIPLE t_9_5_12 12 3 1 0 9 5 12
TRIPLE t_9_5_13 12 3 1 0 9 5 13
TRIPLE t_9_5_14 12 3 1 0 9 5 14
TRIPLE t_9_5_15 12 3 1 0 9 5 15
TRIPLE t_9_6_0 12 3 1 0 9 6 0
TRIPLE t_9_6_1 12 3 1 0 9 6 1
TRIPLE t_9_6_2 12 3 1 0 9 6 2
TRIPLE t_9_6_3 12 3 1 0 9 6 3
TRIPLE t_9_6_4 12 3 1 0 9 6 4
TRIPLE t_9_6_5 12 3 1 0 9 6 5
TRIPLE t_9_6_6 12 3 1 0 9 6 6
TRIPLE t_9_6_7 12 3 1 0 9 6 7
TRIPLE t_9_6_8 12 3 1 0 9 6 8
TRIPLE t_9_6_9 12 3 1 0 9 6 9
TRIPLE t_9_6_10 12 3 1 0 9 6 10
TRIPLE t_9_6_11 12 3 1 0 9 6 11
TRIPLE t_9_6_12 12 3 1 0 9 6 12
TRIPLE t_9_6_13 12 3 1 0 9 6 13
TRIPLE t_9_6_14 12 3 1 0 9 6 14
TRIPLE t_9_6_15 12 3 1 0 9 6 15
TRIPLE t_9_7_0 12 3 1 0 9 7 0
TRIPLE t_9_7_1 12 3 1 0 9 7 1
TRIPLE t_9_7_2 12 3 1 0 9 7 2
TRIPLE t_9_7_3 12 3 1 0 9 7 3
TRIPLE t_9_7_4 12 3 1 0 9 7 4
TRIPLE t_9_7_5 12 3 1 0 9 7 5
TRIPLE t_9_7_6 12 3 1 0 9 7 6
TRIPLE t_9_7_7 12 3 1 0 9 7 7
TRIPLE t_9_7_8 12 3 1 0 9 7 8
TRIPLE t_9_7_9 12 3 1 0 9 7 9
TRIPLE t_9_7_10 12 3 1 0 9 7 10
TRIPLE t_9_7_11 12 3 1 0 9 7 11
TRIPLE t_9_7_12 12 3 1 0 9 7 12
TRIPLE t_9_7_13 12 3 1 0 9 7 13
TRIPLE t_9_7_14 12 3 1 0 9 7 14
TRIPLE t_9_7_15 12 3 1 0 9 7 15
TRIPLE t_9_8_0 12 3 1 0 9 8 0
TRIPLE t_9_8_1 12 3 1 0 9 8 1
TRIPLE t_9_8_2 12 3 1 0 9 8 2
TRIPLE t_9_8_3 12 3 1 0 9 8 3
TRIPLE t_9_8_4 12 3 1 0 9 8 4
TRIPLE t_9_8_5 12 3 1 0 9 8 5
TRIPLE t_9_8_6 12 3 1 0 9 8 6
TRIPLE t_9_8_7 12 3 1 0 9 8 7
TRIPLE t_9_8_8 12 3 1 0 9 8 8
TRIPLE t_9_8_9 12 3 1 0 9 8 9
TRIPLE t_9_8_10 12 3 1 0 9 8 10
TRIPLE t_9_8_11 12 3 1 0 9 8 11
TRIPLE t_9_8_12 12 3 1 0 9 8 12
TRIPLE t_9_8_13 12 3 1 0 9 8 13
TRIPLE t_9_8_14 12 3 1 0 9 8 14
TRIPLE t_9_8_15 12 3 1 0 9 8 15
TRIPLE t_9_9_0 12 3 1 0 9 9 0
TRIPLE t_9_9_1 12 3 1 0 9 9 1
TRIPLE t_9_9_2 12 3 1 0 9 9 2
TRIPLE t_9_9_3 12 3 1 0 9 9 3
TRIPLE t_9_9_4 12 3 1 0 9 9 4
TRIPLE t_9_9_5 12 3 1 0 9 9 5
TRIPLE t_9_9_6 12 3 1 0 9 9 6
TRIPLE t_9_9_7 12 3 1 0 9 9 7
TRIPLE t_9_9_8 12 3 1 0 9 9 8
TRIPLE t_9_9_9 12 3 1 0 9 9 9
TRIPLE t_9_9_10 12 3 1 0 9 9 10
TRIPLE t_9_9_11 12 3 1 0 9 9 11
TRIPLE t_9_9_12 12 3 1 0 9 9 12
TRIPLE t_9_9_13 12 3 1 0 9 9 13
TRIPLE t_9_9_14 12 3 1 0 9 9 14
TRIPLE t_9_9_15 12 3 1 0 9 9 15
TRIPLE t_9_10_0 12 3 1 0 9 10 0
TRIPLE t_9_10_1 12 3 1 0 9 10 1
TRIPLE t_9_10_2 12 3 1 0 9 10 2
TRIPLE t_9_10_3 12 3 1 0 9 10 3
TRIPLE t_9_10_4 12 3 1 0 9 10 4
TRIPLE t_9_10_5 12 3 1 0 9 10 5
TRIPLE t_9_10_6 12 3 1 0 9 10 6
TRIPLE t_9_10_7 12 3 1 0 9 10 7
TRIPLE t_9_10_8 12 3 1 0 9 10 8
TRIPLE t_9_10_9 12 3 1 0 9 10 9
TRIPLE t_9_10_10 12 3 1 0 9 10 10
TRIPLE t_9_10_11 12 3 1 0 9 10 11
TRIPLE t_9_10_12 12 3 1 0 9 10 12
TRIPLE t_9_10_13 12 3 1 0 9 10 13
TRIPLE t_9_10_14 12 3 1 0 9 10 14
TRIPLE t_9_10_15 12 3 1 0 9 10 15
TRIPLE t_9_11_0 12 3 1 0 9 11 0
TRIPLE t_9_11_1 12 3 1 0 9 11 1
TRIPLE t_9_11_2 12 3 1 0 9 11 2
TRIPLE t_9_11_3 12 3 1 0 9 11 3
TRIPLE t_9_11_4 12 3 1 0 9 11 4
TRIPLE t_9_11_5 12 3 1 0 9 11 5
TRIPLE t_9_11_6 12 3 1 0 9 11 6
TRIPLE t_9_11_7 12 3 1 0 9 11 7
TRIPLE t_9_11_8 12 3 1 0 9 11 8
TRIPLE t_9_11_9 12 3 1 0 9 11 9
TRIPLE t_9_11_10 12 3 1 0 9 11 10
TRIPLE t_9_11_11 12 3 1 0 9 11 11
TRIPLE t_9_11_12 12 3 1 0 9 11 12
TRIPLE t_9_11_13 12 3 1 0 9 11 13
TRIPLE t_9_11_14 12 3 1 0 9 11 14
TRIPLE t_9_11_15 12 3 1 0 9 11 15
TRIPLE t_9_12_0 12 3 1 0 9 12 0
TRIPLE t_9_12_1 12 3 1 0 9 12 1
TRIPLE t_9_12_2 12 3 1 0 9 12 2
TRIPLE t_9_12_3 12 3 1 0 9 12 3
TRIPLE t_9_12_4 12 3 1 0 9 12 4
TRIPLE t_9_12_5 12 3 1 0 9 12 5
TRIPLE t_9_12_6 12 3 1 0 9 12 6
TRIPLE t_9_12_7 12 3 1 0 9 12 7
TRIPLE t_9_12_8 12 3 1 0 9 12 8
TRIPLE t_9_12_9 12 3 1 0 9 12 9
TRIPLE t_9_12_10 12 3 1 0 9 12 10
TRIPLE t_9_12_11 12 3 1 0 9 12 11
TRIPLE t_9_12_12 12 3 1 0 9 12 12
TRIPLE t_9_12_13 12 3 1 0 9 12 13
TRIPLE t_9_12_14 12 3 1 0 9 12 14
TRIPLE t_9_12_15 12 3 1 0 9 12 15
TRIPLE t_9_13_0 12 3 1 0 9 13 0
TRIPLE t_9_13_1 12 3 1 0 9 13 1
TRIPLE t_9_13_2 12 3 1 0 9 13 2
TRIPLE t_9_13_3 12 3 1 0 9 13 3
TRIPLE t_9_13_4 12 3 1 0 9 13 4
TRIPLE t_9_13_5 12 3 1 0 9 13 5
TRIPLE t_9_13_6 12 3 1 0 9 13 6
TRIPLE t_9_13_7 12 3 1 0 9 13 7
TRIPLE t_9_13_8 12 3 1 0 9 13 8
TRIPLE t_9_13_9 12 3 1 0 9 13 9
TRIPLE t_9_13_10 12 3 1 0 9 13 10
TRIPLE t_9_13_11 12 3 1 0 9 13 11
TRIPLE t_9_13_12 12 3 1 0 9 13 12
TRIPLE t_9_13_13 12 3 1 0 9 13 13
TRIPLE t_9_13_14 12 3 1 0 9 13 14
TRIPLE t_9_13_15 12 3 1 0 9 13 15
TRIPLE t_9_14_0 12 3 1 0 9 14 0
TRIPLE t_9_14_1 12 3 1 0 9 14 1
TRIPLE t_9_14_2 12 3 1 0 9 14 2
TRIPLE t_9_14_3 12 3 1 0 9 14 3
TRIPLE t_9_14_4 12 3 1 0 9 14 4
TRIPLE t_9_14_5 12 3 1 0 9 14 5
TRIPLE t_9_14_6 12 3 1 0 9 14 6
TRIPLE t_9_14_7 12 3 1 0 9 14 7
TRIPLE t_9_14_8 12 3 1 0 9 14 8
TRIPLE t_9_14_9 12 3 1 0 9 14 9
TRIPLE t_9_14_10 12 3 1 0 9 14 10
TRIPLE t_9_14_11 12 3 1 0 9 14 11
TRIPLE t_9_14_12 12 3 1 0 9 14 12
TRIPLE t_9_14_13 12 3 1 0 9 14 13
TRIPLE t_9_14_14 12 3 1 0 9 14 14
TRIPLE t_9_14_15 12 3 1 0 9 14 15
TRIPLE t_9_15_0 12 3 1 0 9 15 0
TRIPLE t_9_15_1 12 3 1 0 9 15 1
TRIPLE t_9_15_2 12 3 1 0 9 15 2
TRIPLE t_9_15_3 12 3 1 0 9 15 3
TRIPLE t_9_15_4 12 3 1 0 9 15 4
TRIPLE t_9_15_5 12 3 1 0 9 15 5
TRIPLE t_9_15_6 12 3 1 0 9 15 6
TRIPLE t_9_15_7 12 3 1 0 9 15 7
TRIPLE t_9_15_8 12 3 1 0 9 15 8
TRIPLE t_9_15_9 12 3 1 0 9 15 9
TRIPLE t_9_15_10 12 3 1 0 9 15 10
TRIPLE t_9_15_11 12 3 1 0 9 15 11
TRIPLE t_9_15_12 12 3 1 0 9 15 12
TRIPLE t_9_15_13 12 3 1 0 9 15 13
TRIPLE t_9_15_14 12 3 1 0 9 15 14
TRIPLE t_9_15_15 12 3 1 0 9 15 15
TRIPLE t_10_0_0 12 3 1 0 10 0 0
TRIPLE t_10_0_1 12 3 1 0 10 0 1
TRIPLE t_10_0_2 12 3 1 0 10 0 2
TRIPLE t_10_0_3 12 3 1 0 10 0 3
TRIPLE t_10_0_4 12 3 1 0 10 0 4
TRIPLE t_10_0_5 12 3 1 0 10 0 5
TRIPLE t_10_0_6 12 3 1 0 10 0 6
TRIPLE t_10_0_7 12 3 1 0 10 0 7
TRIPLE t_10_0_8 12 3 1 0 10 0 8
TRIPLE t_10_0_9 12 3 1 0 10 0 9
TRIPLE t_10_0_10 12 3 1 0 10 0 10
TRIPLE t_10_0_11 12 3 1 0 10 0 11
TRIPLE t_10_0_12 12 3 1 0 10 0 12
TRIPLE t_10_0_13 12 3 1 0 10 0 13
TRIPLE t_10_0_14 12 3 1 0 10 0 14
TRIPLE t_10_0_15 12 3 1 0 10 0 15
TRIPLE t_10_1_0 12 3 1 0 10 1 0
TRIPLE t_10_1_1 12 3 1 0 10 1 1
TRIPLE t_10_1_2 12 3 1 0 10 1 2
TRIPLE t_10_1_3 12 3 1 0 10 1 3
TRIPLE t_10_1_4 12 3 1 0 10 1 4
TRIPLE t_10_1_5 12 3 1 0 10 1 5
TRIPLE t_10_1_6 12 3 1 0 10 1 6
TRIPLE t_10_1_7 12 3 1 0 10 1 7
TRIPLE t_10_1_8 12 3 1 0 10 1 8
TRIPLE t_10_1_9 12 3 1 0 10 1 9
TRIPLE t_10_1_10 12 3 1 0 10 1 10
TRIPLE t_10_1_11 12 3 1 0 10 1 11
TRIPLE t_10_1_12 12 3 1 0 10 1 12
TRIPLE t_10_1_13 12 3 1 0 10 1 13
TRIPLE t_10_1_14 12 3 1 0 10 1 14
TRIPLE t_10_1_15 12 3 1 0 10 1 15
TRIPLE t_10_2_0 12 3 1 0 10 2 0
TRIPLE t_10_2_1 12 3 1 0 10 2 1
TRIPLE t_10_2_2 12 3 1 0 10 2 2
TRIPLE t_10_2_3 12 3 1 0 10 2 3
TRIPLE t_10_2_4 12 3 1 0 10 2 4
TRIPLE t_10_2_5 12 3 1 0 10 2 5
TRIPLE t_10_2_6 12 3 1 0 10 2 6
TRIPLE t_10_2_7 12 3 1 0 10 2 7
TRIPLE t_10_2_8 12 3 1 0 10 2 8
TRIPLE t_10_2_9 12 3 1 0 10 2 9
TRIPLE t_10_2_10 12 3 1 0 10 2 10
TRIPLE t_10_2_11 12 3 1 0 10 2 11
TRIPLE t_10_2_12 12 3 1 0 10 2 12
TRIPLE t_10_2_13 12 3 1 0 10 2 13
TRIPLE t_10_2_14 12 3 1 0 10 2 14
TRIPLE t_10_2_15 12 3 1 0 10 2 15
TRIPLE t_10_3_0 12 3 1 0 10 3 0
TRIPLE t_10_3_1 12 3 1 0 10 3 1
TRIPLE t_10_3_2 12 3 1 0 10 3 2
TRIPLE t_10_3_3 12 3 1 0 10 3 3
TRIPLE t_10_3_4 12 3 1 0 10 3 4
TRIPLE t_10_3_5 12 3 1 0 10 3 5
TRIPLE t_10_3_6 12 3 1 0 10 3 6
TRIPLE t_10_3_7 12 3 1 0 10 3 7
TRIPLE t_10_3_8 12 3 1 0 10 3 8
TRIPLE t_10_3_9 12 3 1 0 10 3 9
TRIPLE t_10_3_10 12 3 1 0 10 3 10
TRIPLE t_10_3_11 12 3 1 0 10 3 11
TRIPLE t_10_3_12 12 3 1 0 10 3 12
TRIPLE t_10_3_13 12 3 1 0 10 3 13
TRIPLE t_10_3_14 12 3 1 0 10 3 14
TRIPLE t_10_3_15 12 3 1 0 10 3 15
TRIPLE t_10_4_0 12 3 1 0 10 4 0
TRIPLE t_10_4_1 12 3 1 0 10 4 1
TRIPLE t_10_4_2 12 3 1 0 10 4 2
TRIPLE t_10_4_3 12 3 1 0 10 4 3
TRIPLE t_10_4_4 12 3 1 0 10 4 4
TRIPLE t_10_4_5 12 3 1 0 10 4 5
TRIPLE t_10_4_6 12 3 1 0 10 4 6
TRIPLE t_10_4_7 12 3 1 0 10 4 7
TRIPLE t_10_4_8 12 3 1 0 10 4 8
TRIPLE t_10_4_9 12 3 1 0 10 4 9
TRIPLE t_10_4_10 12 3 1 0 10 4 10
TRIPLE t_10_4_11 12 3 1 0 10 4 11
TRIPLE t_10_4_12 12 3 1 0 10 4 12
TRIPLE t_10_4_13 12 3 1 0 10 4 13
TRIPLE t_10_4_14 12 3 1 0 10 4 14
TRIPLE t_10_4_15 12 3 1 0 10 4 15
TRIPLE t_10_5_0 12 3 1 0 10 5 0
TRIPLE t_10_5_1 12 3 1 0 10 5 1
TRIPLE t_10_5_2 12 3 1 0 10 5 2
TRIPLE t_10_5_3 12 3 1 0 10 5 3
TRIPLE t_10_5_4 12 3 1 0 10 5 4
TRIPLE t_10_5_5 12 3 1 0 10 5 5
TRIPLE t_10_5_6 12 3 1 0 10 5 6
TRIPLE t_10_5_7 12 3 1 0 10 5 7
TRIPLE t_10_5_8 12 3 1 0 10 5 8
TRIPLE t_10_5_9 12 3 1 0 10 5 9
TRIPLE t_10_5_10 12 3 1 0 10 5 10
TRIPLE t_10_5_11 12 3 1 0 10 5 11
TRIPLE t_10_5_12 12 3 1 0 10 5 12
TRIPLE t_10_5_13 12 3 1 0 10 5 13
TRIPLE t_10_5_14 12 3 1 0 10 5 14
TRIPLE t_10_5_15 12 3 1 0 10 5 15
TRIPLE t_10_6_0 12 3 1 0 10 6 0
TRIPLE t_10_6_1 12 3 1 0 10 6 1
TRIPLE t_10_6_2 12 3 1 0 10 6 2
TRIPLE t_10_6_3 12 3 1 0 10 6 3
TRIPLE t_10_6_4 12 3 1 0 10 6 4
TRIPLE t_10_6_5 12 3 1 0 10 6 5
TRIPLE t_10_6_6 12 3 1 0 10 6 6
TRIPLE t_10_6_7 12 3 1 0 10 6 7
TRIPLE t_10_6_8 12 3 1 0 10 6 8
TRIPLE t_10_6_9 12 3 1 0 10 6 9
TRIPLE t_10_6_10 12 3 1 0 10 6 10
TRIPLE t_10_6_11 12 3 1 0 10 6 11
TRIPLE t_10_6_12 12 3 1 0 10 6 12
TRIPLE t_10_6_13 12 3 1 0 10 6 13
TRIPLE t_10_6_14 12 3 1 0 10 6 14
TRIPLE t_10_6_15 12 3 1 0 10 6 15
TRIPLE t_10_7_0 12 3 1 0 10 7 0
TRIPLE t_10_7_1 12 3 1 0 10 7 1
TRIPLE t_10_7_2 12 3 1 0 10 7 2
TRIPLE t_10_7_3 12 3 1 0 10 7 3
TRIPLE t_10_7_4 12 3 1 0 10 7 4
TRIPLE t_10_7_5 12 3 1 0 10 7 5
TRIPLE t_10_7_6 12 3 1 0 10 7 6
TRIPLE t_10_7_7 12 3 1 0 10 7 7
TRIPLE t_10_7_8 12 3 1 0 10 7 8
TRIPLE t_10_7_9 12 3 1 0 10 7 9
TRIPLE t_10_7_10 12 3 1 0 10 7 10
TRIPLE t_10_7_11 12 3 1 0 10 7 11
TRIPLE t_10_7_12 12 3 1 0 10 7 12
TRIPLE t_10_7_13 12 3 1 0 10 7 13
TRIPLE t_10_7_14 12 3 1 0 10 7 14
TRIPLE t_10_7_15 12 3 1 0 10 7 15
TRIPLE t_10_8_0 12 3 1 0 10 8 0
TRIPLE t_10_8_1 12 3 1 0 10 8 1
TRIPLE t_10_8_2 12 3 1 0 10 8 2
TRIPLE t_10_8_3 12 3 1 0 10 8 3
TRIPLE t_10_8_4 12 3 1 0 10 8 4
TRIPLE t_10_8_5 12 3 1 0 10 8 5
TRIPLE t_10_8_6 12 3 1 0 10 8 6
TRIPLE t_10_8_7 12 3 1 0 10 8 7
TRIPLE t_10_8_8 12 3 1 0 10 8 8
TRIPLE t_10_8_9 12 3 1 0 10 8 9
TRIPLE t_10_8_10 12 3 1 0 10 8 10
TRIPLE t_10_8_11 12 3 1 0 10 8 11
TRIPLE t_10_8_12 12 3 1 0 10 8 12
TRIPLE t_10_8_13 12 3 1 0 10 8 13
TRIPLE t_10_8_14 12 3 1 0 10 8 14
TRIPLE t_10_8_15 12 3 1 0 10 8 15
TRIPLE t_10_9_0 12 3 1 0 10 9 0
TRIPLE t_10_9_1 12 3 1 0 10 9 1
TRIPLE t_10_9_2 12 3 1 0 10 9 2
TRIPLE t_10_9_3 12 3 1 0 10 9 3
TRIPLE t_10_9_4 12 3 1 0 10 9 4
TRIPLE t_10_9_5 12 3 1 0 10 9 5
TRIPLE t_10_9_6 12 3 1 0 10 9 6
TRIPLE t_10_9_7 12 3 1 0 10 9 7
TRIPLE t_10_9_8 12 3 1 0 10 9 8
TRIPLE t_10_9_9 12 3 1 0 10 9 9
TRIPLE t_10_9_10 12 3 1 0 10 9 10
TRIPLE t_10_9_11 12 3 1 0 10 9 11
TRIPLE t_10_9_12 12 3 1 0 10 9 12
TRIPLE t_10_9_13 12 3 1 0 10 9 13
TRIPLE t_10_9_14 12 3 1 0 10 9 14
TRIPLE t_10_9_15 12 3 1 0 10 9 15
TRIPLE t_10_10_0 12 3 1 0 10 10 0
TRIPLE t_10_10_1 12 3 1 0 10 10 1
TRIPLE t_10_10_2 12 3 1 0 10 10 2
TRIPLE t_10_10_3 12 3 1 0 10 10 3
TRIPLE t_10_10_4 12 3 1 0 10 10 4
TRIPLE t_10_10_5 12 3 1 0 10 10 5
TRIPLE t_10_10_6 12 3 1 0 10 10 6
TRIPLE t_10_10_7 12 3 1 0 10 10 7
TRIPLE t_10_10_8 12 3 1 0 10 10 8
TRIPLE t_10_10_9 12 3 1 0 10 10 9
TRIPLE t_10_10_10 12 3 1 0 10 10 10
TRIPLE t_10_10_11 12 3 1 0 10 10 11
TRIPLE t_10_10_12 12 3 1 0 10 10 12
TRIPLE t_10_10_13 12 3 1 0 10 10 13
TRIPLE t_10_10_14 12 3 1 0 10 10 14
TRIPLE t_10_10_15 12 3 1 0 10 10 15
TRIPLE t_10_11_0 12 3 1 0 10 11 0
TRIPLE t_10_11_1 12 3 1 0 10 11 1
TRIPLE t_10_11_2 12 3 1 0 10 11 2
TRIPLE t_10_11_3 12 3 1 0 10 11 3
TRIPLE t_10_11_4 12 3 1 0 10 11 4
TRIPLE t_10_11_5 12 3 1 0 10 11 5
TRIPLE t_10_11_6 12 3 1 0 10 11 6
TRIPLE t_10_11_7 12 3 1 0 10 11 7
TRIPLE t_10_11_8 12 3 1 0 10 11 8
TRIPLE t_10_11_9 12 3 1 0 10 11 9
TRIPLE t_10_11_10 12 3 1 0 10 11 10
TRIPLE t_10_11_11 12 3 1 0 10 11 11
TRIPLE t_10_11_12 12 3 1 0 10 11 12
TRIPLE t_10_11_13 12 3 1 0 10 11 13
TRIPLE t_10_11_14 12 3 1 0 10 11 14
TRIPLE t_10_11_15 12 3 1 0 10 11 15
TRIPLE t_10_12_0 12 3 1 0 10 12 0
TRIPLE t_10_12_1 12 3 1 0 10 12 1
TRIPLE t_10_12_2 12 3 1 0 10 12 2
TRIPLE t_10_12_3 12 3 1 0 10 12 3
TRIPLE t_10_12_4 12 3 1 0 10 12 4
TRIPLE t_10_12_5 12 3 1 0 10 12 5
TRIPLE t_10_12_6 12 3 1 0 10 12 6
TRIPLE t_10_12_7 12 3 1 0 10 12 7
TRIPLE t_10_12_8 12 3 1 0 10 12 8
TRIPLE t_10_12_9 12 3 1 0 10 12 9
TRIPLE t_10_12_10 12 3 1 0 10 12 10
TRIPLE t_10_12_11 12 3 1 0 10 12 11
TRIPLE t_10_12_12 12 3 1 0 10 12 12
TRIPLE t_10_12_13 12 3 1 0 10 12 13
TRIPLE t_10_12_14 12 3 1 0 10 12 14
TRIPLE t_10_12_15 12 3 1 0 10 12 15
TRIPLE t_10_13_0 12 3 1 0 10 13 0
TRIPLE t_10_13_1 12 3 1 0 10 13 1
